cluster,n_factors,feature,factor,loading
3,9,external_balance_on_goods_and_services_current_usd,2,0.08815096458949906
3,9,external_balance_on_goods_and_services_current_usd,3,0.10684137886937173
3,9,external_balance_on_goods_and_services_current_usd,4,0.8211016618142294
3,9,external_balance_on_goods_and_services_current_usd,5,-0.020273262017434845
3,9,external_balance_on_goods_and_services_current_usd,6,-0.0015881903609739722
3,9,external_balance_on_goods_and_services_current_usd,7,0.04272925471629767
3,9,external_balance_on_goods_and_services_current_usd,8,-0.044724919045919014
3,9,external_balance_on_goods_and_services_current_usd,9,-0.03929759420117578
3,9,external_balance_on_goods_and_services_current_lcu,1,-0.10963076360022746
3,9,external_balance_on_goods_and_services_current_lcu,2,1.2610858387350128
3,9,external_balance_on_goods_and_services_current_lcu,3,0.029459288299004183
3,9,external_balance_on_goods_and_services_current_lcu,4,0.08912577532956742
3,9,external_balance_on_goods_and_services_current_lcu,5,-0.24406761245692973
3,9,external_balance_on_goods_and_services_current_lcu,6,0.016315121924651167
3,9,external_balance_on_goods_and_services_current_lcu,7,-0.016279687368388928
3,9,external_balance_on_goods_and_services_current_lcu,8,-0.025568813371105927
3,9,external_balance_on_goods_and_services_current_lcu,9,-0.3459346774520834
3,9,external_balance_on_goods_and_services_constant_lcu,1,0.04743101236453727
3,9,external_balance_on_goods_and_services_constant_lcu,2,0.7715791329794975
3,9,external_balance_on_goods_and_services_constant_lcu,3,-0.029593509708134017
3,9,external_balance_on_goods_and_services_constant_lcu,4,0.07967739623080533
3,9,external_balance_on_goods_and_services_constant_lcu,5,-0.13366201757980886
3,9,external_balance_on_goods_and_services_constant_lcu,6,-0.03545382006016911
3,9,external_balance_on_goods_and_services_constant_lcu,7,0.07566841148060593
3,9,external_balance_on_goods_and_services_constant_lcu,8,0.022306458297346284
3,9,external_balance_on_goods_and_services_constant_lcu,9,-0.2667805019193843
3,9,external_balance_on_goods_and_services_percent_of_gdp,1,0.10893821215160962
3,9,external_balance_on_goods_and_services_percent_of_gdp,2,0.10868653812130483
3,9,external_balance_on_goods_and_services_percent_of_gdp,3,0.11133132527845173
3,9,external_balance_on_goods_and_services_percent_of_gdp,4,0.16885483658263048
3,9,external_balance_on_goods_and_services_percent_of_gdp,5,-0.34730666603491145
3,9,external_balance_on_goods_and_services_percent_of_gdp,6,0.1283795643633777
3,9,external_balance_on_goods_and_services_percent_of_gdp,7,0.007311524449471613
3,9,external_balance_on_goods_and_services_percent_of_gdp,8,-0.09858952061989294
3,9,external_balance_on_goods_and_services_percent_of_gdp,9,0.04636767599868815
3,9,services_value_added_per_worker_constant_2015_usd,1,0.05165100939014645
3,9,services_value_added_per_worker_constant_2015_usd,2,-0.05560027045988439
3,9,services_value_added_per_worker_constant_2015_usd,3,0.032328081956164365
3,9,services_value_added_per_worker_constant_2015_usd,4,0.06547644857139574
3,9,services_value_added_per_worker_constant_2015_usd,5,0.0012029374892833019
3,9,services_value_added_per_worker_constant_2015_usd,6,-0.011766931088474866
3,9,services_value_added_per_worker_constant_2015_usd,7,0.004093075930918977
3,9,services_value_added_per_worker_constant_2015_usd,8,-0.0560018687692753
3,9,services_value_added_per_worker_constant_2015_usd,9,-0.04410456629579593
3,9,services_value_added_current_usd,1,0.0008629947805817176
3,9,services_value_added_current_usd,2,0.07131249775430888
3,9,services_value_added_current_usd,3,0.5460489430120603
3,9,services_value_added_current_usd,4,0.2665339680571142
3,9,services_value_added_current_usd,5,-0.01265930575539981
3,9,services_value_added_current_usd,6,0.06397209156020706
3,9,services_value_added_current_usd,7,0.46400701412889933
3,9,services_value_added_current_usd,8,-0.012487017614202326
3,9,services_value_added_current_usd,9,0.05318439202304927
3,9,services_value_added_current_lcu,1,0.06884707285811026
3,9,services_value_added_current_lcu,2,1.3019814997015189
3,9,services_value_added_current_lcu,3,0.03357592668594588
3,9,services_value_added_current_lcu,4,-0.004871447887546823
3,9,services_value_added_current_lcu,5,0.0819424133163149
3,9,services_value_added_current_lcu,6,0.010712056663765577
3,9,services_value_added_current_lcu,7,0.008962628251983315
3,9,services_value_added_current_lcu,8,-0.011055274147507494
3,9,services_value_added_current_lcu,9,0.13083761080865952
3,9,services_value_added_constant_2015_usd,1,0.004392784216978784
3,9,services_value_added_constant_2015_usd,2,0.07798323744044243
3,9,services_value_added_constant_2015_usd,3,0.5157317524230937
3,9,services_value_added_constant_2015_usd,4,0.21712610498552692
3,9,services_value_added_constant_2015_usd,5,-0.004847609862118871
3,9,services_value_added_constant_2015_usd,6,0.0221015566969008
3,9,services_value_added_constant_2015_usd,7,0.45778887721768197
3,9,services_value_added_constant_2015_usd,8,-0.008034148714746114
3,9,services_value_added_constant_2015_usd,9,0.05333969311919412
3,9,services_value_added_annual_percent_growth,1,-0.2522779406109999
3,9,services_value_added_annual_percent_growth,2,0.017766350794947882
3,9,services_value_added_annual_percent_growth,3,-0.045349288784753666
3,9,services_value_added_annual_percent_growth,4,-0.13220183300835692
3,9,services_value_added_annual_percent_growth,5,0.06293045354789961
3,9,services_value_added_annual_percent_growth,6,-0.0039047965322885868
3,9,services_value_added_annual_percent_growth,7,0.014269092373723296
3,9,services_value_added_annual_percent_growth,8,-0.005453716035434021
3,9,services_value_added_annual_percent_growth,9,0.023935827479536542
3,9,services_value_added_constant_lcu,1,0.007585932529960752
3,9,services_value_added_constant_lcu,2,1.2688042534041923
3,9,services_value_added_constant_lcu,3,0.039508243962086576
3,9,services_value_added_constant_lcu,4,-0.0017044463200137465
3,9,services_value_added_constant_lcu,5,-0.006791019984908331
3,9,services_value_added_constant_lcu,6,-0.010296161502727367
3,9,services_value_added_constant_lcu,7,0.014870416122545057
3,9,services_value_added_constant_lcu,8,-0.002266861622648132
3,9,services_value_added_constant_lcu,9,0.11388386708049957
3,9,services_value_added_percent_of_gdp,1,-0.07842040505927247
3,9,services_value_added_percent_of_gdp,2,-0.19176339544187165
3,9,services_value_added_percent_of_gdp,3,-0.07085535812234922
3,9,services_value_added_percent_of_gdp,4,-0.055721055663823654
3,9,services_value_added_percent_of_gdp,5,0.31655527203257466
3,9,services_value_added_percent_of_gdp,6,-0.010218074835438556
3,9,services_value_added_percent_of_gdp,7,0.0039686904969204835
3,9,services_value_added_percent_of_gdp,8,0.001917572598282949
3,9,services_value_added_percent_of_gdp,9,-0.16860521714286583
3,9,inflation_gdp_deflator_annual_percent,1,0.9007117428424343
3,9,inflation_gdp_deflator_annual_percent,2,0.08240213974072316
3,9,inflation_gdp_deflator_annual_percent,3,-0.04356377867000787
3,9,inflation_gdp_deflator_annual_percent,4,0.016924255563029567
3,9,inflation_gdp_deflator_annual_percent,5,-0.03738377953346164
3,9,inflation_gdp_deflator_annual_percent,6,-0.0036651758165239076
3,9,inflation_gdp_deflator_annual_percent,7,-0.005132480934833319
3,9,inflation_gdp_deflator_annual_percent,8,-0.016042754421963838
3,9,inflation_gdp_deflator_annual_percent,9,0.01887259567783432
3,9,inflation_gdp_deflator_linked_series_annual_percent,1,0.9006690924579872
3,9,inflation_gdp_deflator_linked_series_annual_percent,2,0.08245520083681715
3,9,inflation_gdp_deflator_linked_series_annual_percent,3,-0.0434598139220155
3,9,inflation_gdp_deflator_linked_series_annual_percent,4,0.016924522524290567
3,9,inflation_gdp_deflator_linked_series_annual_percent,5,-0.03741044494097091
3,9,inflation_gdp_deflator_linked_series_annual_percent,6,-0.0036271701126664555
3,9,inflation_gdp_deflator_linked_series_annual_percent,7,-0.005100659639741331
3,9,inflation_gdp_deflator_linked_series_annual_percent,8,-0.015942664613945657
3,9,inflation_gdp_deflator_linked_series_annual_percent,9,0.01894748011970722
