country_name,iso3_country_code,world_bank_region,world_bank_income_group,observation_year,cluster,n_factors,factor,score
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2022,3,9,6,-0.09646490168288407
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2022,3,9,7,-0.18212172833963503
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2022,3,9,8,-0.23272562581774833
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2022,3,9,9,-0.2379378090580193
Moldova,MDA,Europe & Central Asia,Upper middle income,2022,3,9,1,0.3785349051729458
Moldova,MDA,Europe & Central Asia,Upper middle income,2022,3,9,2,-0.18358699008022636
Moldova,MDA,Europe & Central Asia,Upper middle income,2022,3,9,3,-0.2930649027025253
Moldova,MDA,Europe & Central Asia,Upper middle income,2022,3,9,4,-0.1586518029808477
Moldova,MDA,Europe & Central Asia,Upper middle income,2022,3,9,5,-0.28700014748974306
Moldova,MDA,Europe & Central Asia,Upper middle income,2022,3,9,6,-0.41904153673507794
Moldova,MDA,Europe & Central Asia,Upper middle income,2022,3,9,7,-0.04047124849685212
Moldova,MDA,Europe & Central Asia,Upper middle income,2022,3,9,8,-1.0101818015075381
Moldova,MDA,Europe & Central Asia,Upper middle income,2022,3,9,9,-0.23089864518895603
Monaco,MCO,Europe & Central Asia,High income,2022,3,9,1,-0.5052482411428266
Monaco,MCO,Europe & Central Asia,High income,2022,3,9,2,-0.1710347311846636
Monaco,MCO,Europe & Central Asia,High income,2022,3,9,3,-0.2506162182727774
Monaco,MCO,Europe & Central Asia,High income,2022,3,9,4,0.0018872529108407445
Monaco,MCO,Europe & Central Asia,High income,2022,3,9,5,0.24926712074589147
Monaco,MCO,Europe & Central Asia,High income,2022,3,9,6,-0.055449474409428996
Monaco,MCO,Europe & Central Asia,High income,2022,3,9,7,-0.09330707772431562
Monaco,MCO,Europe & Central Asia,High income,2022,3,9,8,-0.242942428297375
Monaco,MCO,Europe & Central Asia,High income,2022,3,9,9,-0.22049579362350885
Mongolia,MNG,East Asia & Pacific,Upper middle income,2022,3,9,1,0.35548829935524673
Mongolia,MNG,East Asia & Pacific,Upper middle income,2022,3,9,2,-0.10005482438613372
Mongolia,MNG,East Asia & Pacific,Upper middle income,2022,3,9,3,-0.12246537292623322
Mongolia,MNG,East Asia & Pacific,Upper middle income,2022,3,9,4,0.11333764705302783
Mongolia,MNG,East Asia & Pacific,Upper middle income,2022,3,9,5,-0.34201787865314975
Mongolia,MNG,East Asia & Pacific,Upper middle income,2022,3,9,6,-0.25080202425825643
Mongolia,MNG,East Asia & Pacific,Upper middle income,2022,3,9,7,-0.3687594319452358
Mongolia,MNG,East Asia & Pacific,Upper middle income,2022,3,9,8,2.7089868711267173
Mongolia,MNG,East Asia & Pacific,Upper middle income,2022,3,9,9,0.48144342707422255
Montenegro,MNE,Europe & Central Asia,Upper middle income,2022,3,9,1,0.03288777283758255
Montenegro,MNE,Europe & Central Asia,Upper middle income,2022,3,9,2,-0.16274562260271738
Montenegro,MNE,Europe & Central Asia,Upper middle income,2022,3,9,3,-0.22278947194868326
Montenegro,MNE,Europe & Central Asia,Upper middle income,2022,3,9,4,0.020349277938717263
Montenegro,MNE,Europe & Central Asia,Upper middle income,2022,3,9,5,0.038276055368693336
Montenegro,MNE,Europe & Central Asia,Upper middle income,2022,3,9,6,-0.23879885632199024
Montenegro,MNE,Europe & Central Asia,Upper middle income,2022,3,9,7,-0.17269112972864573
Montenegro,MNE,Europe & Central Asia,Upper middle income,2022,3,9,8,0.958203038140887
Montenegro,MNE,Europe & Central Asia,Upper middle income,2022,3,9,9,-0.2991810071908178
Morocco,MAR,Middle East & North Africa,Lower middle income,2022,3,9,1,-0.5009385089230041
Morocco,MAR,Middle East & North Africa,Lower middle income,2022,3,9,2,-0.17275766571417414
Morocco,MAR,Middle East & North Africa,Lower middle income,2022,3,9,3,-0.01746382516859864
Morocco,MAR,Middle East & North Africa,Lower middle income,2022,3,9,4,-0.4285167501163815
Morocco,MAR,Middle East & North Africa,Lower middle income,2022,3,9,5,0.25554034934024006
Morocco,MAR,Middle East & North Africa,Lower middle income,2022,3,9,6,-0.12679921739021024
Morocco,MAR,Middle East & North Africa,Lower middle income,2022,3,9,7,0.14337339399536353
Morocco,MAR,Middle East & North Africa,Lower middle income,2022,3,9,8,0.1566769538446125
Morocco,MAR,Middle East & North Africa,Lower middle income,2022,3,9,9,-0.23979929433392994
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2022,3,9,1,-0.3148519761264699
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2022,3,9,2,-0.17186256416446888
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2022,3,9,3,-0.2827716089705038
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2022,3,9,4,-0.03865500698055789
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2022,3,9,5,0.12886293449444686
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2022,3,9,6,-0.22680220789893094
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2022,3,9,7,-0.09792292820105479
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2022,3,9,8,-0.24255118499708125
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2022,3,9,9,-0.20544014215058964
Nauru,NRU,East Asia & Pacific,High income,2022,3,9,1,-0.7792271938415861
Nauru,NRU,East Asia & Pacific,High income,2022,3,9,2,-0.16890960602524238
Nauru,NRU,East Asia & Pacific,High income,2022,3,9,3,-0.3349233274738521
Nauru,NRU,East Asia & Pacific,High income,2022,3,9,4,0.03285805911272465
Nauru,NRU,East Asia & Pacific,High income,2022,3,9,5,0.42425491890833644
Nauru,NRU,East Asia & Pacific,High income,2022,3,9,6,0.11280434221625739
Nauru,NRU,East Asia & Pacific,High income,2022,3,9,7,-0.02569631733359562
Nauru,NRU,East Asia & Pacific,High income,2022,3,9,8,-0.2519425898192591
Nauru,NRU,East Asia & Pacific,High income,2022,3,9,9,-0.2504019858796855
New Caledonia,NCL,East Asia & Pacific,High income,2022,3,9,1,-0.45955531165940566
New Caledonia,NCL,East Asia & Pacific,High income,2022,3,9,2,-0.17075121285160125
New Caledonia,NCL,East Asia & Pacific,High income,2022,3,9,3,-0.24953241078935007
New Caledonia,NCL,East Asia & Pacific,High income,2022,3,9,4,-0.01649735775151707
New Caledonia,NCL,East Asia & Pacific,High income,2022,3,9,5,0.1903499203579668
New Caledonia,NCL,East Asia & Pacific,High income,2022,3,9,6,-0.07776762006706843
New Caledonia,NCL,East Asia & Pacific,High income,2022,3,9,7,-0.08232644129896473
New Caledonia,NCL,East Asia & Pacific,High income,2022,3,9,8,-0.2177100128769707
New Caledonia,NCL,East Asia & Pacific,High income,2022,3,9,9,-0.18775129689567174
North Macedonia,MKD,Europe & Central Asia,Upper middle income,2022,3,9,1,-0.18503465002911873
North Macedonia,MKD,Europe & Central Asia,Upper middle income,2022,3,9,2,-0.1783124110291134
North Macedonia,MKD,Europe & Central Asia,Upper middle income,2022,3,9,3,-0.28930018491406945
North Macedonia,MKD,Europe & Central Asia,Upper middle income,2022,3,9,4,-0.08999316754926254
North Macedonia,MKD,Europe & Central Asia,Upper middle income,2022,3,9,5,0.0460848172011644
North Macedonia,MKD,Europe & Central Asia,Upper middle income,2022,3,9,6,-0.26216923652406904
North Macedonia,MKD,Europe & Central Asia,Upper middle income,2022,3,9,7,-0.07209099743221702
North Macedonia,MKD,Europe & Central Asia,Upper middle income,2022,3,9,8,-0.8401791861844898
North Macedonia,MKD,Europe & Central Asia,Upper middle income,2022,3,9,9,-0.21182576934625835
Northern Mariana Islands,MNP,East Asia & Pacific,High income,2022,3,9,1,-0.5159988377931269
Northern Mariana Islands,MNP,East Asia & Pacific,High income,2022,3,9,2,-0.1719809396591039
Northern Mariana Islands,MNP,East Asia & Pacific,High income,2022,3,9,3,-0.23629581053650056
Northern Mariana Islands,MNP,East Asia & Pacific,High income,2022,3,9,4,0.014007206968812233
Northern Mariana Islands,MNP,East Asia & Pacific,High income,2022,3,9,5,0.28950786858835015
Northern Mariana Islands,MNP,East Asia & Pacific,High income,2022,3,9,6,-0.31123328054197935
Northern Mariana Islands,MNP,East Asia & Pacific,High income,2022,3,9,7,-0.09833564943096483
Northern Mariana Islands,MNP,East Asia & Pacific,High income,2022,3,9,8,-0.22423921886573706
Northern Mariana Islands,MNP,East Asia & Pacific,High income,2022,3,9,9,-0.2293933994999964
Pakistan,PAK,South Asia,Lower middle income,2022,3,9,1,0.23126561910211682
Pakistan,PAK,South Asia,Lower middle income,2022,3,9,2,-0.14212232557196278
Pakistan,PAK,South Asia,Lower middle income,2022,3,9,3,0.16859864773285038
Pakistan,PAK,South Asia,Lower middle income,2022,3,9,4,-1.154673117151501
Pakistan,PAK,South Asia,Lower middle income,2022,3,9,5,0.14237797517917547
Pakistan,PAK,South Asia,Lower middle income,2022,3,9,6,-0.15630458936790784
Pakistan,PAK,South Asia,Lower middle income,2022,3,9,7,1.0765934403172797
Pakistan,PAK,South Asia,Lower middle income,2022,3,9,8,3.1784375966686667
Pakistan,PAK,South Asia,Lower middle income,2022,3,9,9,-0.2846225575078628
Palau,PLW,East Asia & Pacific,High income,2022,3,9,1,-0.45834431595796243
Palau,PLW,East Asia & Pacific,High income,2022,3,9,2,-0.17167819806196266
Palau,PLW,East Asia & Pacific,High income,2022,3,9,3,-0.3087970630345521
Palau,PLW,East Asia & Pacific,High income,2022,3,9,4,0.02727872555594188
Palau,PLW,East Asia & Pacific,High income,2022,3,9,5,0.30354537906832546
Palau,PLW,East Asia & Pacific,High income,2022,3,9,6,-0.20314132027228268
Palau,PLW,East Asia & Pacific,High income,2022,3,9,7,-0.13069175065140493
Palau,PLW,East Asia & Pacific,High income,2022,3,9,8,-0.2241710413941906
Palau,PLW,East Asia & Pacific,High income,2022,3,9,9,-0.29177419091818185
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2022,3,9,1,-0.38661592014149404
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2022,3,9,2,0.02824568775613351
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2022,3,9,3,-0.3273204694865103
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2022,3,9,4,0.03674235985185024
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2022,3,9,5,-1.7870403941668098
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2022,3,9,6,-0.778268308910649
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2022,3,9,7,-0.36839948324846356
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2022,3,9,8,-0.23941441411242875
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2022,3,9,9,2.7285845516152776
Peru,PER,Latin America & Caribbean,Upper middle income,2022,3,9,1,-0.42628486065676807
Peru,PER,Latin America & Caribbean,Upper middle income,2022,3,9,2,-0.18016195531816567
Peru,PER,Latin America & Caribbean,Upper middle income,2022,3,9,3,-0.08037545461050903
Peru,PER,Latin America & Caribbean,Upper middle income,2022,3,9,4,-0.02440266822402061
Peru,PER,Latin America & Caribbean,Upper middle income,2022,3,9,5,0.06759435165421282
Peru,PER,Latin America & Caribbean,Upper middle income,2022,3,9,6,0.13992168839641622
Peru,PER,Latin America & Caribbean,Upper middle income,2022,3,9,7,0.2514990205886413
Peru,PER,Latin America & Caribbean,Upper middle income,2022,3,9,8,-0.8186234689998262
Peru,PER,Latin America & Caribbean,Upper middle income,2022,3,9,9,-0.10942977718896688
Philippines,PHL,East Asia & Pacific,Lower middle income,2022,3,9,1,-0.32214297484669363
Philippines,PHL,East Asia & Pacific,Lower middle income,2022,3,9,2,-0.1752435103953096
Philippines,PHL,East Asia & Pacific,Lower middle income,2022,3,9,3,0.25585917061329055
Philippines,PHL,East Asia & Pacific,Lower middle income,2022,3,9,4,-1.8258718833994312
Philippines,PHL,East Asia & Pacific,Lower middle income,2022,3,9,5,-0.16552817130481934
Philippines,PHL,East Asia & Pacific,Lower middle income,2022,3,9,6,-0.2401553048722141
Philippines,PHL,East Asia & Pacific,Lower middle income,2022,3,9,7,1.376251637842785
Philippines,PHL,East Asia & Pacific,Lower middle income,2022,3,9,8,-0.4504343458209463
Philippines,PHL,East Asia & Pacific,Lower middle income,2022,3,9,9,0.07012039317269109
Russian Federation,RUS,Europe & Central Asia,High income,2022,3,9,1,0.2665787222204346
Russian Federation,RUS,Europe & Central Asia,High income,2022,3,9,2,-0.11101446359405086
Russian Federation,RUS,Europe & Central Asia,High income,2022,3,9,3,1.0932312702265392
Russian Federation,RUS,Europe & Central Asia,High income,2022,3,9,4,6.381859227420548
Russian Federation,RUS,Europe & Central Asia,High income,2022,3,9,5,-1.25217785216594
Russian Federation,RUS,Europe & Central Asia,High income,2022,3,9,6,6.614437936250422
Russian Federation,RUS,Europe & Central Asia,High income,2022,3,9,7,-0.5799401141438238
Russian Federation,RUS,Europe & Central Asia,High income,2022,3,9,8,0.18928660940249908
Russian Federation,RUS,Europe & Central Asia,High income,2022,3,9,9,0.585002143345617
Samoa,WSM,East Asia & Pacific,Lower middle income,2022,3,9,1,-0.46799162666316674
Samoa,WSM,East Asia & Pacific,Lower middle income,2022,3,9,2,-0.14645858967066652
Samoa,WSM,East Asia & Pacific,Lower middle income,2022,3,9,3,-0.1657201084453232
Samoa,WSM,East Asia & Pacific,Lower middle income,2022,3,9,4,0.1327522029761564
Samoa,WSM,East Asia & Pacific,Lower middle income,2022,3,9,5,0.5384316187035311
Samoa,WSM,East Asia & Pacific,Lower middle income,2022,3,9,6,-0.07018515723837049
Samoa,WSM,East Asia & Pacific,Lower middle income,2022,3,9,7,-0.2596072572559238
Samoa,WSM,East Asia & Pacific,Lower middle income,2022,3,9,8,2.522300645841741
Samoa,WSM,East Asia & Pacific,Lower middle income,2022,3,9,9,-0.4711784954658511
San Marino,SMR,Europe & Central Asia,High income,2022,3,9,1,-0.5211224572385057
San Marino,SMR,Europe & Central Asia,High income,2022,3,9,2,-0.17234511234195277
San Marino,SMR,Europe & Central Asia,High income,2022,3,9,3,-0.3074189045253506
San Marino,SMR,Europe & Central Asia,High income,2022,3,9,4,0.045441326353867086
San Marino,SMR,Europe & Central Asia,High income,2022,3,9,5,0.32698283983453436
San Marino,SMR,Europe & Central Asia,High income,2022,3,9,6,-0.15224692297457337
San Marino,SMR,Europe & Central Asia,High income,2022,3,9,7,-0.1468808305443131
San Marino,SMR,Europe & Central Asia,High income,2022,3,9,8,-0.3393993583920993
San Marino,SMR,Europe & Central Asia,High income,2022,3,9,9,-0.28777278968346615
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,2022,3,9,1,0.21684926304155114
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,2022,3,9,2,-0.17332614228721774
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,2022,3,9,3,-0.30828227139169173
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,2022,3,9,4,-0.014098716283071194
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,2022,3,9,5,-0.1609825420290487
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,2022,3,9,6,-0.05280458477490314
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,2022,3,9,7,-0.11146763268401476
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,2022,3,9,8,-0.22722891322726235
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,2022,3,9,9,-0.26925560273415594
Serbia,SRB,Europe & Central Asia,Upper middle income,2022,3,9,1,-0.09441616827750589
Serbia,SRB,Europe & Central Asia,Upper middle income,2022,3,9,2,-0.16935525203100993
Serbia,SRB,Europe & Central Asia,Upper middle income,2022,3,9,3,-0.15852372602376594
Serbia,SRB,Europe & Central Asia,Upper middle income,2022,3,9,4,-0.23053842395982993
Serbia,SRB,Europe & Central Asia,Upper middle income,2022,3,9,5,-0.17749473412823638
Serbia,SRB,Europe & Central Asia,Upper middle income,2022,3,9,6,-0.20333281128855032
Serbia,SRB,Europe & Central Asia,Upper middle income,2022,3,9,7,-0.03734318390292334
Serbia,SRB,Europe & Central Asia,Upper middle income,2022,3,9,8,-0.6799413673980648
Serbia,SRB,Europe & Central Asia,Upper middle income,2022,3,9,9,-0.049032819245374476
Seychelles,SYC,Sub-Saharan Africa,High income,2022,3,9,1,-0.5875239228801487
Seychelles,SYC,Sub-Saharan Africa,High income,2022,3,9,2,-0.1716531308532308
Seychelles,SYC,Sub-Saharan Africa,High income,2022,3,9,3,-0.3081071081383167
Seychelles,SYC,Sub-Saharan Africa,High income,2022,3,9,4,0.032136229907484326
Seychelles,SYC,Sub-Saharan Africa,High income,2022,3,9,5,0.3725802895661883
Seychelles,SYC,Sub-Saharan Africa,High income,2022,3,9,6,-0.16812345936872947
Seychelles,SYC,Sub-Saharan Africa,High income,2022,3,9,7,-0.1323910680687601
Seychelles,SYC,Sub-Saharan Africa,High income,2022,3,9,8,-0.2928576767014374
Seychelles,SYC,Sub-Saharan Africa,High income,2022,3,9,9,-0.28769134429041004
Sint Maarten (Dutch part),SXM,Latin America & Caribbean,High income,2022,3,9,1,-0.49049572681184844
Sint Maarten (Dutch part),SXM,Latin America & Caribbean,High income,2022,3,9,2,-0.17010327445014117
Sint Maarten (Dutch part),SXM,Latin America & Caribbean,High income,2022,3,9,3,-0.320731464123489
Sint Maarten (Dutch part),SXM,Latin America & Caribbean,High income,2022,3,9,4,0.01370400290228614
Sint Maarten (Dutch part),SXM,Latin America & Caribbean,High income,2022,3,9,5,0.23576270886178324
Sint Maarten (Dutch part),SXM,Latin America & Caribbean,High income,2022,3,9,6,0.04692590290134756
Sint Maarten (Dutch part),SXM,Latin America & Caribbean,High income,2022,3,9,7,-0.024186544991744618
Sint Maarten (Dutch part),SXM,Latin America & Caribbean,High income,2022,3,9,8,-0.26418446703947474
Sint Maarten (Dutch part),SXM,Latin America & Caribbean,High income,2022,3,9,9,-0.2247326138392753
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2022,3,9,1,-0.34361373674898793
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2022,3,9,2,-0.1687923719356686
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2022,3,9,3,0.19876954337045974
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2022,3,9,4,0.21475676604647828
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2022,3,9,5,0.12086405718808425
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2022,3,9,6,0.7450091876973249
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2022,3,9,7,0.4476106161316418
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2022,3,9,8,0.5724478301466311
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2022,3,9,9,-0.2070388332283062
South Sudan,SSD,Sub-Saharan Africa,Low income,2022,3,9,1,-0.2681151473870576
South Sudan,SSD,Sub-Saharan Africa,Low income,2022,3,9,2,-0.17134975387160653
South Sudan,SSD,Sub-Saharan Africa,Low income,2022,3,9,3,-0.2956433788756395
South Sudan,SSD,Sub-Saharan Africa,Low income,2022,3,9,4,-0.0031923760866335387
South Sudan,SSD,Sub-Saharan Africa,Low income,2022,3,9,5,0.10008279877567747
South Sudan,SSD,Sub-Saharan Africa,Low income,2022,3,9,6,-0.023704448739225323
South Sudan,SSD,Sub-Saharan Africa,Low income,2022,3,9,7,-0.040352074162475576
South Sudan,SSD,Sub-Saharan Africa,Low income,2022,3,9,8,-0.2587927093661159
South Sudan,SSD,Sub-Saharan Africa,Low income,2022,3,9,9,-0.22635245527171638
Sri Lanka,LKA,South Asia,Lower middle income,2022,3,9,1,2.053142388124248
Sri Lanka,LKA,South Asia,Lower middle income,2022,3,9,2,-0.16346431909931133
Sri Lanka,LKA,South Asia,Lower middle income,2022,3,9,3,-0.10854341139773875
Sri Lanka,LKA,South Asia,Lower middle income,2022,3,9,4,-0.0885172459486534
Sri Lanka,LKA,South Asia,Lower middle income,2022,3,9,5,-1.1183090884775575
Sri Lanka,LKA,South Asia,Lower middle income,2022,3,9,6,-0.4228254525054365
Sri Lanka,LKA,South Asia,Lower middle income,2022,3,9,7,-0.004779678840770249
Sri Lanka,LKA,South Asia,Lower middle income,2022,3,9,8,1.3834112835329757
Sri Lanka,LKA,South Asia,Lower middle income,2022,3,9,9,-0.3039488421317934
St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2022,3,9,1,-0.48367142254960666
St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2022,3,9,2,-0.1699150088248425
St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2022,3,9,3,-0.32345331258870286
St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2022,3,9,4,0.013801169669406855
St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2022,3,9,5,0.23461204447031875
St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2022,3,9,6,0.0482052286495384
St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2022,3,9,7,-0.11214983525801228
St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2022,3,9,8,-0.25013857782818366
St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2022,3,9,9,-0.22980389183992145
St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2022,3,9,1,-0.4527004440055583
St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2022,3,9,2,-0.17588593890831902
St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2022,3,9,3,-0.3505270599010637
St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2022,3,9,4,-0.010010411600941106
St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2022,3,9,5,0.18884774567694104
St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2022,3,9,6,0.018176796015885233
St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2022,3,9,7,-0.0804989279471719
St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2022,3,9,8,-0.8518224477754067
St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2022,3,9,9,-0.2190560629096066
St. Martin (French part),MAF,Latin America & Caribbean,High income,2022,3,9,1,-0.2672806007615609
St. Martin (French part),MAF,Latin America & Caribbean,High income,2022,3,9,2,-0.17192892948560415
St. Martin (French part),MAF,Latin America & Caribbean,High income,2022,3,9,3,-0.24666845904402418
St. Martin (French part),MAF,Latin America & Caribbean,High income,2022,3,9,4,-0.006393734012720022
St. Martin (French part),MAF,Latin America & Caribbean,High income,2022,3,9,5,0.08371743332514334
St. Martin (French part),MAF,Latin America & Caribbean,High income,2022,3,9,6,-0.09726748836816719
St. Martin (French part),MAF,Latin America & Caribbean,High income,2022,3,9,7,-0.0801418138752329
St. Martin (French part),MAF,Latin America & Caribbean,High income,2022,3,9,8,-0.2524950237711282
St. Martin (French part),MAF,Latin America & Caribbean,High income,2022,3,9,9,-0.19997575304466103
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2022,3,9,1,-0.20110320274038526
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2022,3,9,2,-0.16019179759893926
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2022,3,9,3,-0.25512594313199677
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2022,3,9,4,0.04860965422505781
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2022,3,9,5,0.16817199468710586
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2022,3,9,6,0.06127730332978628
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2022,3,9,7,-0.16837768399455547
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2022,3,9,8,0.9628688192475563
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2022,3,9,9,-0.31420241720938563
Suriname,SUR,Latin America & Caribbean,Upper middle income,2022,3,9,1,2.1120750872903664
Suriname,SUR,Latin America & Caribbean,Upper middle income,2022,3,9,2,-0.18753163570345935
Suriname,SUR,Latin America & Caribbean,Upper middle income,2022,3,9,3,-0.28665286684294544
Suriname,SUR,Latin America & Caribbean,Upper middle income,2022,3,9,4,-0.09849056235033078
Suriname,SUR,Latin America & Caribbean,Upper middle income,2022,3,9,5,-1.340847449498311
Suriname,SUR,Latin America & Caribbean,Upper middle income,2022,3,9,6,-0.3757424555282291
Suriname,SUR,Latin America & Caribbean,Upper middle income,2022,3,9,7,-0.09174653903602802
Suriname,SUR,Latin America & Caribbean,Upper middle income,2022,3,9,8,-0.7561670947986536
Suriname,SUR,Latin America & Caribbean,Upper middle income,2022,3,9,9,-0.2586299864006259
Thailand,THA,East Asia & Pacific,Upper middle income,2022,3,9,1,-0.3860496047221316
Thailand,THA,East Asia & Pacific,Upper middle income,2022,3,9,2,-0.18707640592896782
Thailand,THA,East Asia & Pacific,Upper middle income,2022,3,9,3,0.8318495015922037
Thailand,THA,East Asia & Pacific,Upper middle income,2022,3,9,4,-0.5107734555864598
Thailand,THA,East Asia & Pacific,Upper middle income,2022,3,9,5,-0.21871282238359233
Thailand,THA,East Asia & Pacific,Upper middle income,2022,3,9,6,1.4388791651151536
Thailand,THA,East Asia & Pacific,Upper middle income,2022,3,9,7,0.13687438554616072
Thailand,THA,East Asia & Pacific,Upper middle income,2022,3,9,8,-1.4786992240421302
Thailand,THA,East Asia & Pacific,Upper middle income,2022,3,9,9,0.037256936564720386
Tonga,TON,East Asia & Pacific,Upper middle income,2022,3,9,1,-0.1294523319882711
Tonga,TON,East Asia & Pacific,Upper middle income,2022,3,9,2,-0.1612177142250093
Tonga,TON,East Asia & Pacific,Upper middle income,2022,3,9,3,-0.24003708538526886
Tonga,TON,East Asia & Pacific,Upper middle income,2022,3,9,4,0.06454865122244309
Tonga,TON,East Asia & Pacific,Upper middle income,2022,3,9,5,0.1543048575090841
Tonga,TON,East Asia & Pacific,Upper middle income,2022,3,9,6,-0.21132969569830876
Tonga,TON,East Asia & Pacific,Upper middle income,2022,3,9,7,-0.20286952426649124
Tonga,TON,East Asia & Pacific,Upper middle income,2022,3,9,8,0.9914341690452856
Tonga,TON,East Asia & Pacific,Upper middle income,2022,3,9,9,-0.3215927921848649
Tunisia,TUN,Middle East & North Africa,Lower middle income,2022,3,9,1,-0.4365347143919643
Tunisia,TUN,Middle East & North Africa,Lower middle income,2022,3,9,2,-0.15193374831833864
Tunisia,TUN,Middle East & North Africa,Lower middle income,2022,3,9,3,-0.1052635836879305
Tunisia,TUN,Middle East & North Africa,Lower middle income,2022,3,9,4,-0.056367837789474615
Tunisia,TUN,Middle East & North Africa,Lower middle income,2022,3,9,5,0.4330879211639118
Tunisia,TUN,Middle East & North Africa,Lower middle income,2022,3,9,6,-0.022216034518200686
Tunisia,TUN,Middle East & North Africa,Lower middle income,2022,3,9,7,-0.09503682295053005
Tunisia,TUN,Middle East & North Africa,Lower middle income,2022,3,9,8,2.1357934371996112
Tunisia,TUN,Middle East & North Africa,Lower middle income,2022,3,9,9,-0.39820141281489146
Turkmenistan,TKM,Europe & Central Asia,Upper middle income,2022,3,9,1,-0.05622652021507092
Turkmenistan,TKM,Europe & Central Asia,Upper middle income,2022,3,9,2,-0.1720690566380407
Turkmenistan,TKM,Europe & Central Asia,Upper middle income,2022,3,9,3,-0.2589880379988697
Turkmenistan,TKM,Europe & Central Asia,Upper middle income,2022,3,9,4,0.08793080732632282
Turkmenistan,TKM,Europe & Central Asia,Upper middle income,2022,3,9,5,-0.07309961799187016
Turkmenistan,TKM,Europe & Central Asia,Upper middle income,2022,3,9,6,-0.0501827869639679
