"country","iso3c","region","income","year","BG.GSR.NFSV.GD.ZS","BM.GSR.GNFS.CD","BM.GSR.INSF.ZS","BM.GSR.TOTL.CD","BM.GSR.TRAN.ZS","BM.GSR.TRVL.ZS","BM.KLT.DINV.CD.WD","BM.KLT.DINV.WD.GD.ZS","BN.GSR.GNFS.CD","BN.KLT.DINV.CD","BN.KLT.PTXL.CD","BX.GSR.GNFS.CD","BX.GSR.INSF.ZS","BX.GSR.TOTL.CD","BX.GSR.TRAN.ZS","BX.GSR.TRVL.ZS","BX.KLT.DINV.CD.WD","BX.KLT.DINV.WD.GD.ZS","DT.DOD.DSTC.XP.ZS","DT.ODA.ODAT.MP.ZS","DT.TDS.DECT.EX.ZS","DT.TDS.DPPF.XP.ZS","DT.TDS.DPPG.XP.ZS","FP.CPI.TOTL.ZG","GC.NFN.TOTL.CN","GC.NFN.TOTL.GD.ZS","GC.TAX.GSRV.CN","GC.TAX.GSRV.RV.ZS","GC.TAX.GSRV.VA.ZS","GC.XPN.GSRV.CN","GC.XPN.GSRV.ZS","IQ.SPI.PIL2","LP.LPI.LOGS.XQ","NE.EXP.GNFS.CD","NE.EXP.GNFS.CN","NE.EXP.GNFS.KD","NE.EXP.GNFS.KD.ZG","NE.EXP.GNFS.KN","NE.EXP.GNFS.ZS","NE.IMP.GNFS.CD","NE.IMP.GNFS.CN","NE.IMP.GNFS.KD","NE.IMP.GNFS.KD.ZG","NE.IMP.GNFS.KN","NE.IMP.GNFS.ZS","NE.RSB.GNFS.CD","NE.RSB.GNFS.CN","NE.RSB.GNFS.KN","NE.RSB.GNFS.ZS","NV.SRV.EMPL.KD","NV.SRV.TOTL.CD","NV.SRV.TOTL.CN","NV.SRV.TOTL.KD","NV.SRV.TOTL.KD.ZG","NV.SRV.TOTL.KN","NV.SRV.TOTL.ZS","NY.GDP.DEFL.KD.ZG","NY.GDP.DEFL.KD.ZG.AD"
"Iceland","ISL","Europe & Central Asia","High income",2022,36.0529656278961,13469269970.661,4.34863223030759,14569526196.0737,17.8727484494475,33.772764723843,247870827.393149,0.849859264489789,107289837.780682,-1134666577.19778,1154426457.81802,13576552840.1005,3.32450575909733,14307563250.9509,27.2191899456774,40.8250932961513,1382537404.59093,4.74021987239207,NA,NA,NA,NA,NA,8.3087551155892,95704050350,2.42559693338488,430147296200,35.330882604515,12.692696544957,265041770500,20.6267935239962,86.7333333333333,3.5,13632709461.7587,1844231600000,10302514459.1984,26.0664174474775,1443386770000,46.7416216665013,13505975928.2008,1827087100000,10700728151.0803,22.6213236461306,1518845950000,46.307098295,126733533.55789,17144500000,-75459180000,0.434523371501351,82549.2151527715,18795046066.5921,2542591990000,14374864252.2303,9.84332280997286,2264113817000,64.4414035899052,8.83174953432169,8.85115403013499
"India","IND","South Asia","Lower middle income",2022,14.5307815370521,902304020924.927,4.65358720497817,971191396005.852,24.6138771190999,14.6351379060912,14532249718.239,0.43430316091549,-134660965222.852,-35408008686.0269,18702836367.7626,767643055702.076,3.4567762652987,794821399183.285,12.1320487760283,6.90442883672712,49940258404.2659,1.49248825904,16.0880024281421,0.290165865303009,8.26658065989597,2.25267551729205,2.21600015416022,6.69903414079852,2394079400000,0.890307670740716,7990088500000,32.5985062705735,3.95600534888668,2328890700000,6.49540036576092,87.7333333333333,3.5,778021514754.531,62524493099900,658219877493.124,10.3210083038716,37433100513800,23.2515412045298,897550749081.828,72130274746300,714786868774.639,8.92059786049835,38598686980200,26.8237289453584,-119529234327.297,-9605781646400,-1165586466400,-3.57218774082861,8687.93878401729,1663859377501.84,133713479890900,1459847106021.06,10.3270810085471,80813771399500,49.7252249980944,5.89714185891133,5.89714185891133
"Indonesia","IDN","East Asia & Pacific","Upper middle income",2022,5.03162652436786,273030620694.043,9.93331384220418,315863905386.432,29.8509904394908,14.8691233147525,6634821733.64527,0.502980500452874,42715082770.478,-18067207971.4473,11630577024.7221,315745703464.521,4.85439040836079,323276095584.013,20.1477972767058,29.2196771901857,24702029705.0926,1.87264100861425,14.8529454097919,0.211383372860732,23.3261822398195,12.2858315180865,12.2507278882326,4.20946463714784,NA,NA,NA,NA,NA,NA,NA,91.5666666666667,2.9,323218198016.355,4.79974303e+15,259720301213.046,16.2315353961458,2.85795801e+15,24.5029116862832,276506804558.242,4.10608566e+15,232424157934.316,14.9956847171524,2.42079378e+15,20.9617585096621,46711393458.1127,6.9365737e+14,4.3716423e+14,3.5411531766211,7730.2263977427,551264593933.444,8.1861987e+15,509019163289.304,6.45380677532941,5.2492766e+15,41.7909255847112,9.56898756346934,9.56898756346934
"Iran, Islamic Rep.","IRN","Middle East & North Africa","Upper middle income",2022,NA,NA,NA,NA,NA,NA,1e+08,0.0236595525796494,NA,NA,NA,NA,NA,NA,NA,NA,1.5e+09,0.354893288694741,NA,NA,0.16238790229739,0.138825737452976,NA,43.4884641742179,NA,NA,NA,NA,NA,NA,NA,29.4666666666667,2.1,108060448021.703,28593260430145600,92197039077.1855,7.71443636725179,16825253025419900,25.5666185174995,98698959864.911,26116170303449900,64971086024.6813,8.76251963088102,15934998086997700,23.3517323048057,9361488156.79189,2477090126695700,890254938422200,2.21488621269383,19741.2217104472,191638884301.913,50708475003607296,252706951080.715,1.16358106098644,34261861255477400,45.3409025944645,51.0776555189838,51.0776555189838
"Iraq","IRQ","Middle East & North Africa","Upper middle income",2022,10.8850809165814,69161500000,15.1694408608917,71568900000,28.8847334660871,48.6544071705017,238300000,0.0829238086878284,57917300000,2326500000,-51500000,127078800000,0.166039406685853,1.2854e+11,5.78702678769094,52.4518485720611,-2088200000,-0.726653366772653,0.898531505056791,2.19492617810862,3.61085455056792,3.56432973339038,3.29769160977128,4.99476596381044,NA,NA,NA,NA,NA,NA,NA,64.5333333333333,2.2,127955205517.241,1.85535048e+14,51491224837.0537,7.23225865465037,100149455860900,44.5259462145341,69638475862.069,1.0097579e+14,78737177720.1325,27.9149306884994,70693141950600,24.2328478795559,58316729655.1724,8.4559258e+13,29456313910300,20.2930983349783,16232.7029257032,95288954689.6552,138168984300000,101079115235.026,3.82489189578909,68270699700000,33.1587203052795,26.9416109492218,26.9416109492218
"Ireland","IRL","Europe & Central Asia","High income",2022,140.519115050239,536882040970.645,9.62084018847268,869577324879.777,1.63589513664859,2.2370866766355,-8442427628.31442,-1.53962869718639,226351448198.918,27133483179.2781,-146145101782.714,763233489169.563,9.96988734032985,922961202364.544,2.06824192256131,1.80912923098026,-35575910807.5925,-6.48790793588936,NA,NA,NA,NA,NA,7.82945736434105,6981483000,1.34074061793319,29499190000,26.2636704711662,6.00956216043042,14991567000,14.9615808500445,96.3,3.6,764969597258.952,726433300000,749644488805.56,12.0258124923669,676454783000,139.505980538698,538742737109.535,511602900000,516001239363.274,14.9700163245766,474007789000,98.24943902068,226226860149.417,214830400000,202446994000,41.2565415180178,129723.40494029,293426263900.488,278644550000,257454967502.094,5.30149012446628,254671299000,53.5115628227866,8.00407718550366,6.76287575128831
"Isle of Man","IMN","Europe & Central Asia","High income",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7070826893.06818,5736576000,6880113597.91735,-0.686112053306118,4503343954.94881,95.1498044284005,9.09647497931314,9.09647497931314
"Israel","ISR","Middle East & North Africa","High income",2022,25.1495385365438,153459500000,1.04607331392559,173801500000,23.6262888287066,18.1318669702563,10955300000,2.0860046027153,10947300000,-11928200000,-6160400000,164406800000,0.0542581437345409,183847700000,15.2352149507136,5.58847085217133,22883500000,4.35725962102686,NA,NA,NA,NA,NA,4.41162725488371,21873628160,1.23971649109599,194631812000,31.9683265309442,12.2916893426057,81807267840,13.1548576793707,90.9333333333333,3.8,164829782471.244,553764511000,132397485648.426,9.44015003458833,484243010000,31.3853280968641,153665466119.242,516256713000,131968086860.872,12.1378301109584,457300453000,29.2595245774311,11164316352.0014,37507798000,26942557000,2.12580351943302,76811.6618852939,369290071924.868,1240672244000,275931968528.717,6.61728492127153,1152974156000,70.3167224788312,4.93530364008762,4.93530364008762
"Italy","ITA","Europe & Central Asia","High income",2022,12.7457761707036,775518324492.453,10.7741888330891,861805672975.435,23.8165921586743,19.4202871082957,47257356767.776,2.24599989500342,-38435469002.8408,-14640400570.1976,179117940575.515,737082855489.612,6.79887849774461,842692489733.971,11.460632231753,35.7401740505976,61897757337.9736,2.94181405797187,NA,NA,NA,NA,NA,8.20128991161718,30003889380,1.50164160101089,1.91675e+11,23.5560657099633,10.9164548207133,28288883520,2.92702264005306,93,3.8,738509644128.602,701306300000,648510640670.422,9.87202560949538,601326300000,35.0991400412578,776766269322.766,737635700000,622238971567.167,12.8807757054004,551125600000,36.9173622620119,-38256625194.1636,-36329400000,50200700000,-1.81822222075414,83105.5557641834,1359171351505.45,1290701400000,1343061068906.69,5.57501572772372,1258793400000,64.5973224396351,3.45535917134771,3.45535917134771
"Jamaica","JAM","Latin America & Caribbean","Upper middle income",2022,41.1356619886428,9726489570.40927,5.98158875950898,10536414710.971,47.6602782253393,9.15613538286445,60290000,0.320461084571339,-3302861296.59062,-258446000,755841349.973625,6423628273.81864,0.415932402447013,6880032059.13908,6.74857677322756,80.081368924277,318736000,1.69418617103882,32.0271046364242,0.917014376071064,22.6105240997185,17.9531039417069,15.7688244789336,10.3495688391272,NA,NA,NA,NA,NA,NA,NA,74.3333333333333,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10440.4290427521,11089000171.3325,1.70135e+12,10472056474.8841,7.86331635281323,1.224912e+12,58.941665644667,12.6568969893701,12.6568969893701
"Japan","JPN","East Asia & Pacific","High income",2022,8.98634009006988,1080736169186.02,10.5815275617556,1194052644149.74,17.1687923314414,2.3700585495889,174943442053.151,4.10428029545103,-157922697027.439,126789609309.092,-137874181087.288,922813472158.58,8.25718343072295,1303765281699.81,17.2462289327592,5.24116932874772,48153832744.0586,1.12971840820326,NA,NA,NA,NA,NA,2.49770278172255,NA,NA,NA,NA,NA,NA,NA,90.3,4.1,918408424578.807,1.20769e+14,896088009190.787,5.54585722265935,99007042803000,21.5464241239166,1076977967308.71,1.416206e+14,908881701331.252,8.25448212053372,97120331673000,25.2665627129772,-158569542729.901,-2.08516e+13,1886711130000,-3.7201385890606,63743.3818183833,2999014272514.77,3.943648e+14,3135802558901.33,2.46379233013477,390427160836000,70.3587115927394,0.399048968762756,0.39904896876277
"Jordan","JOR","Middle East & North Africa","Lower middle income",2022,27.9717682321214,30018732394.3662,11.7200486267894,31598450704.2253,56.7792194904112,25.819336591659,121971830.985915,0.250121854977615,-9275352112.67605,-840563380.28169,484647887.323943,20743380281.6901,1.5298903431199,21817323943.6619,19.2111779271311,72.9324372125928,962535211.267605,1.97382535440765,72.0873377565123,6.28995496936414,23.1153007808048,16.8832968200487,16.5771873976812,4.22915568897117,496700000,1.43459036220995,4167500000,46.7522997531972,14.1724590790691,1236100000,12.3979458787186,90.3666666666667,NA,20743380281.6901,14727800000,NA,NA,NA,42.5374671563433,30018732394.3662,21313300000,NA,NA,NA,61.5579922828454,-9275352112.67606,-6585500000,NA,-19.0205251265022,14189.4503305741,29474709014.0845,20927043400,26903380769.2872,2.64297426166537,19425040000,60.4423893118368,2.61607320131351,2.61607320131351
"Kazakhstan","KAZ","Europe & Central Asia","Upper middle income",2022,7.98116968775852,60439222512.2411,5.1984786657258,89818117715.3535,27.8508574829478,24.811335199318,-2852927803.79999,-1.26517705072823,33382483021.9538,-7934610132.91,13285342336.8268,93821705534.195,6.84578612195619,97303074217.2837,57.2799663976807,18.1974788294908,5081682329.11,2.25355434978679,16.8384957328406,0.0831501662295511,51.1629261851802,3.15804664192965,7.83459787002895,15.0278644440851,635397049100,0.612339301265109,4442283030000,24.2071804116019,4.88577520302171,2650007810000,15.7988494174264,89,2.7,93736589049.58,43134297500000,60294910705.8891,9.59999999999989,4995734779498.47,41.5690089041544,60354782089.0333,27773158300000,56274088904.1825,13.1000000000001,6084529598569.79,26.7653058374068,33381806960.5468,15361139200000,-1088794819071.32,14.8037030667477,19471.2201392933,118710103984.44,5.4626235e+13,124301493876.501,2.4999999999999,8684514805752.55,52.6439186616041,19.7690064802492,19.7690064802492
"Kenya","KEN","Sub-Saharan Africa","Lower middle income",2022,11.5790817704727,27832039376.2049,11.2456649775134,29733650962.2205,38.1286417051138,9.35538201092641,541182000.59886,0.472858743987299,-9569380037.10954,-250399759.4563,706680011.209663,18262659339.0953,11.3184776443206,18404528879.7324,30.556833949397,30.041038730067,791581760.055161,0.691645983068062,13.9160256827897,8.87669407880172,18.1305777110906,21.6673684783421,16.0861778894014,7.65986268272224,3.307e+11,2.45151057381656,8.876e+11,33.4438583270535,9.02066989551633,6.909e+11,20.435387027123,62.3333333333333,NA,18262655904.9193,2.152546e+12,15643517694.0281,20.7531374390286,1.588103e+12,15.9570283629469,27832040674.6004,3.280451e+12,25377911170.1426,10.9124005878699,2.546267e+12,24.3182954744092,-9569384769.6811,-1.127905e+12,-9.58164e+11,-8.36126711146226,6600.87975018022,63421467578.7432,7.475234e+12,56858583807.9286,6.6174950702631,5.849136e+12,55.4146210848294,6.95705445631218,6.95705445631218
"Kiribati","KIR","East Asia & Pacific","Lower middle income",2022,39.5905655521585,272004455.965356,0.746164532572167,278966673.130131,43.4126961809117,19.2211336293683,17274.691605515,0.00639707547419397,-251424746.809928,-4252892.43533516,5012612.50191374,20579709.1554277,3.36568559214497,162666972.466483,16.0118352760149,14.6529508953061,4270167.12694067,1.58130645815643,NA,32.6394160043874,NA,NA,NA,5.34595440908904,28197451.91,7.2429749406382,45839244.11,14.9043859114753,15.5714569127344,85518154.95,26.8266260869581,59.8666666666667,NA,20535972.4197843,29605972.1425959,18082875.002643,106.050278514259,24120815.5984387,7.60477631122431,270259460.664946,389623335.100068,262879265.621008,37.6986314797693,353385957.155048,100.081101704685,-249723488.245161,-360017362.957472,-329265141.556609,-92.4763253934606,NA,175562977.134383,253102823.867463,168120965.755901,8.51218827238087,232456702.294819,65.0135840829881,-1.95866921317418,-1.95866921317418
"Korea, Dem. People's Rep.","PRK","East Asia & Pacific","Low income",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Korea, Rep.","KOR","East Asia & Pacific","High income",2022,15.0345807060392,8.17594e+11,2.41234243814705,855080300000,25.4000470876572,14.998354811977,6.5799e+10,3.65679386129604,8366900000,40754300000,25825900000,825960900000,3.05689594399135,883794300000,36.7486903358331,9.46710950129447,25044700000,1.39186469730544,NA,NA,NA,NA,NA,5.08951365062842,33.01623599,1.42079778111668e-12,118303751800000,16.8928231379441,5.62027757494851,7.9135274e+13,10.8808972516783,93.4,3.8,815019022384.453,1.0525536e+15,776796914677.27,3.91615644763415,8.203476e+14,45.294860984133,814936711590.894,1.0524473e+15,666463613821.56,4.15302400301054,7.30672e+14,45.2902865437219,82310793.5590808,1.063e+11,8.96756e+13,0.00457444041102832,52897.2242287807,1044916862989.59,1.3494544e+15,1052036897614.9,3.80069557193619,1269070625684750,58.0714839153337,1.80785031900311,1.80785031900311
"Kosovo","XKX","Europe & Central Asia","Upper middle income",2022,40.4106965549334,6661154814.6996,8.19170958827642,6905966426.10651,25.8058418915541,39.4857464615406,183582575.833935,1.96241997008476,-3000809818.6241,-580579735.539785,130658420.134512,3660344996.07549,0.744284943986736,4031895605.22938,5.02587535533634,74.6936691700713,764162311.373721,8.1685714094263,31.0250840417986,5.53815160727081,7.66021343654523,1.6491048227234,1.20265255472162,11.5805104542012,NA,NA,NA,NA,NA,NA,NA,66.5,NA,3613394541.51771,3436033000,3272932080.26208,18.8836038629937,2996007100,38.6256570148792,6678129416.27684,6350337000,5563302655.63477,5.43982901530802,4682786200,71.3863746043466,-3064734874.75913,-2914304000,-1686779100,-32.7607175894674,NA,4273542554.20124,4063778000,3946187778.35547,6.05361685383667,2852649700,45.6823596317648,7.1987107549258,7.1987107549258
"Kuwait","KWT","Middle East & North Africa","High income",2022,20.7918371701101,55909152627.9702,9.92856881046854,61025105304.4102,18.4426504021756,47.7305224609811,24548538840.2486,13.3778011104154,55013741535.6002,23796283534.2816,50854266996.5701,110922894163.57,16.5885683100742,142011952612.231,17.4219556068162,10.2228397751834,752255305.966946,0.409943823254395,NA,NA,NA,NA,NA,3.98064961990313,NA,NA,NA,NA,NA,NA,NA,63.1666666666667,2.9,110925714285.714,3.3971e+10,59437596142.4806,15.2856100009125,25268300000,60.4493063070643,55915102040.8163,1.7124e+10,49552738664.5982,33.1932856971778,13346500000,30.4711053899552,55010612244.898,1.6847e+10,11921800000,29.9782009171091,38658.3374823492,82247416816.3265,25188271400,75582672719.2298,3.17527547712433,19904481700,44.820980636545,17.6335216930828,17.6335216930828
"Kyrgyz Republic","KGZ","Europe & Central Asia","Lower middle income",2022,23.5526443683373,10655378546.3556,3.05473137233581,10955153486.6483,61.5033348224886,14.6922457694134,-454612000,-3.74630889394977,-7027242104.26164,-509461000,-396546.126400592,3628136442.09391,1.67031036135547,3657490191.78942,26.5376319854614,54.9649380173491,54849000,0.451992680624909,26.5871663082777,6.71113062487515,16.6877462903431,7.44184316368144,6.65111002747443,13.9229093174176,7.7952e+10,7.63677809316846,125795200000,38.7575900609177,16.386009721521,28559700000,11.7402419518275,81.0333333333333,2.2,5622995972.26342,472985200000,3657632879.28513,59.1538307166888,295268383400,46.3372718307792,10611929974.1289,892635500000,10310585359.2624,66.7048160881966,670186536600,87.4494462179864,-4988934001.86547,-419650300000,-374918153200,-41.1121743872071,2789.83798990645,6190700947.51992,520738400000,4153065475.91446,6.82879409354464,346330060800,51.0155429673593,19.6572842421774,19.6572842421774
"Lao PDR","LAO","East Asia & Pacific","Lower middle income",2022,7.3986036217757,7982515291.09182,3.47782030751397,9473610493.04623,31.2793482565901,59.9811885795933,6670,4.31190937888365e-05,621832575.520968,-726273736.492143,-71307340.0202998,8604347866.61277,2.84834409361967,8700210546.66378,24.5406217062935,65.1334566920865,726273736.492143,4.69509225789707,8.62445947917584,5.77745730280216,15.4930181501973,5.36288922201909,5.41412726247904,22.9562225132056,9309552663000,4.28798416033738,17307645790000,53.8897151348485,10.7166973239337,3814452611000,17.0311601346921,65.7333333333333,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9721.36435327753,6230635665.01669,8.7448384e+13,7697667031.7125,2.45783992705182,50725969796000,40.2787651580097,15.7739459226011,15.7739459226011
"Latvia","LVA","Europe & Central Asia","High income",2022,33.5199920169125,31206110216.4638,3.20216276189573,33908242901.9752,26.0566354943035,20.0265675816602,-167877423.336038,-0.441745510701357,-1841317409.80791,-1385206180.7224,1047717758.61743,29363785846.0498,2.95828608983519,31385129923.5255,32.120026770953,14.0963805908821,1217386449.16126,3.20337891789771,NA,NA,NA,NA,NA,17.3102830198815,1153046000,3.1950298070811,5192458000,44.5916445789175,17.4973006594,1591941000,12.1338446200563,97.0666666666667,3.7,29453042751.9515,27969309000,22935818506.9275,11.4199534118506,22258090000,77.5014838423287,31311327145.253,29733980000,25801999079.7788,9.91278558676876,22643333000,82.3912943483203,-1858284393.30156,-1764671000,-385243000,-4.88981050599162,32073.2698493238,23428434604.7978,22248198000,20212785967.3281,5.65919641832653,20976590000,61.6485862349309,9.69246570259344,9.83538053436664
"Lebanon","LBN","Middle East & North Africa","Lower middle income",2022,70.6678816503606,24536366113.3529,8.68313788954784,26179754065.3862,23.4853367398745,48.4790418866631,66151976.786756,0.315123128470233,-12091395112.3418,-460686777.119609,3915127419.96543,12444971001.0111,7.30827186467562,13254592345.3684,2.9298889700842,64.471768863095,526838753.906365,2.50966160641735,117.085346878457,5.45266350829381,28.706787657861,1.18757388834372,1.10722007268131,171.205491336641,NA,NA,NA,NA,NA,NA,NA,61.5666666666667,NA,7311404298.94906,1.9966714e+14,5865051606.30201,0.299990552060507,9.501383e+12,34.8287792460469,16806427844.3004,4.58966738e+14,11816310245.2299,3.49999745765435,1.9744561e+13,80.0594990196196,-9495023545.35135,-2.59299598e+14,-1.0243178e+13,-45.2307197735727,22046.3256237056,18603919660.1853,5.08054442e+14,27358396148.2827,-0.606007937180834,3.426604e+13,88.6220737442903,112.149478998819,112.149478998819
"Lesotho","LSO","Sub-Saharan Africa","Lower middle income",2022,19.754323691125,2246921598.63639,2.56861147381134,2367410077.95058,12.1419060447765,74.062238236372,NA,NA,-1176882174.66002,7820069.16054049,-1868783.57884537,1070036114.03398,0.152668662153976,1667842059.57949,2.7655985072988,59.941611019271,-7820069.16054049,-0.332065069453934,0.866223586161541,6.49352361685519,4.92649847316573,4.33369653828152,3.80652895970297,8.27180389943028,5037731350,13.0789959429169,5800026351,31.369121947046,18.6929137757979,2540740203,16.3945632995916,29.7333333333333,NA,1095216446.36938,17913199200,893640143.417973,-5.54542819412816,7340919400,46.5063822153721,2257663699.96111,36926015600,2043831308.32,-0.733932811510002,21639035200,95.8675988588567,-1162447253.59173,-19012816400,-14298115800,-49.3612166434846,4641.18210567161,1179050258.03301,19284372700,1159711843.08595,2.63646732859939,12169725400,50.0662331477834,5.53005496706199,5.53005496706199
"Liberia","LBR","Sub-Saharan Africa","Low income",2022,15.6266402546129,1961475171.35404,8.75079172456204,2093825391.94612,41.1704113752684,2.96466480121497,94246590.892,2.35554820755667,-741456441.740813,-960192468.672831,NA,1220018729.61323,4.26213737622654,1240620970.35968,0.389349251208604,2.28060464039447,123765393.588,3.09332516183889,0,23.1868210452647,6.76553120617216,5.02018959762895,2.50322415483565,7.59298486560313,NA,NA,NA,NA,NA,NA,NA,66.0333333333333,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1089.69310153583,1494098500,1494098500,1259110175.38451,2.82683129559496,1412023600,37.3426880514025,8.66620854081535,8.66620854081535
"Libya","LBY","Middle East & North Africa","Upper middle income",2022,19.1706582953803,27871900000,24.2383992981088,29595300000,40.6048937414701,26.880239812829,60700000,0.140358835130097,11959200000,-641300000,393800000,39831100000,65.9144893111639,41679800000,NA,NA,7.02e+08,1.62326033379453,NA,0.895188478644626,NA,NA,NA,4.51030149235703,NA,NA,NA,NA,NA,NA,NA,25.6333333333333,1.9,39778344211.4613,191460131900,19050764817.5317,-19.9494100763124,45667957300,91.9809235078212,27824997262.7216,133926581200,17727756960.1708,-13.9220510754887,25317531600,64.3407611745263,11953346948.7397,57533550700,20350425700,27.6401623332949,16105.6328979724,11492963833.6441,55317646200,23265314777.4207,7.78467713203376,29647900000,26.5756015796149,42.7720887426923,42.7720887426923
"Liechtenstein","LIE","Europe & Central Asia","High income",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4210897833.33613,4020700000,NA,NA,NA,56.6982542234256,NA,NA
"Lithuania","LTU","Europe & Central Asia","High income",2022,42.6711687240913,62915667638.8762,3.90514881358835,67177790098.8257,50.5921193151348,10.176942660192,-803071582.921434,-1.1305471868484,-1467958906.1204,-3222401216.97549,2173499749.17455,61447708732.7558,4.6692098238986,62912779159.602,54.6764497111402,6.42836724640847,2419329634.05406,3.40588108209325,NA,NA,NA,NA,NA,19.7050461518394,1442423264,2.13833421114708,7655467000,33.2638130909344,13.0943210477609,1582398624,6.89011949734828,91.1666666666667,3.6,61643097916.829,58537750000,52333620164.0475,12.3878747843508,47705742000,86.7798492943433,63129065380.5839,59948860000,48301598517.6397,12.7018143973721,42776376000,88.8717628567494,-1485967463.75487,-1411110000,4929365000,-2.09191356240615,32645.226669591,43352465503.4574,41168531000,31890110609.6994,2.57082228760601,33634344000,61.0306838894474,16.0665428207157,16.0665428207157
"Luxembourg","LUX","Europe & Central Asia","High income",2022,335.211319857434,150146956298.078,44.0339758374698,468554879271.684,16.8438803303047,3.86836920238581,-192435111160,-238.157313331211,30036688623.5907,64558143939.2963,-119731927633.103,180183644921.668,52.8192270142787,473638239790.849,12.7396753518809,4.09632265035251,-316383115840,-391.555119009248,NA,NA,NA,NA,NA,6.33600807777919,1848868320,2.40953932751862,8953880000,27.813347386189,12.93081723658,2485042976,7.91863775784001,93.5666666666667,3.9,179628968244.446,170579935000,153030158550.153,1.47019153946071,148974172000,222.308456163103,153417111267.143,145688533000,130993245852.852,2.40551172581812,128183149000,189.868713761072,26211856977.3036,24891402000,20791023000,32.4397424020309,200714.450408706,65553724612.5645,62251374000,57530920455.3574,0.751572005334197,55918535000,81.1291600502247,6.22005985627277,6.21752167262224
"Macao SAR, China","MAC","East Asia & Pacific","High income",2022,68.4736966888235,20922708341.4225,34.8631250104909,24913272398.548,10.190267397692,21.4414441248887,852099126.207283,3.41806176528486,174099687.659763,-2344717624.52278,3236852784.49952,21096808029.0823,23.7106658146978,29471507609.9,1.00987484146099,72.7401106659999,3335746381.09815,13.3808225043823,NA,NA,NA,NA,NA,1.04502802369954,16979626660,8.44505454093306,22129136060,53.4375044741772,10.9796949877447,21334340950,21.5781326632255,NA,NA,21137959774.3691,1.70482e+11,20600786735.9033,-24.9699654602793,1.79865e+11,84.7916044961703,21333615037.2353,1.7206e+11,20618725815.103,-12.166842267111,1.74232e+11,85.5764448423356,-195655262.866193,-1.578e+09,NA,-0.784840346165324,66434.2279417587,22676668147.1,1.82892e+11,22051557831.0223,-18.5756084585716,1.83669e+11,90.9638913757087,1.16185333991999,1.16185333991999
"Madagascar","MDG","Sub-Saharan Africa","Low income",2022,17.3953659613916,6040891799.16555,1.53783805461635,6509514354.32344,51.3559094879603,11.469143091147,142017463.642937,0.926668015064399,-1351885540.02755,-325831200.592564,-304576.505662138,4689006259.13799,0.602100159951887,4738122495.75769,29.7220740166668,32.1404790343665,467848664.235501,3.05272592480357,3.79089165087693,15.4306764298144,4.55783844747276,3.43669816358263,2.87214960613292,8.16059031991844,3386820942000,5.395135926504,3954392275000,54.9864657288642,8.77415359614175,440663752900,7.06415962142297,60.5666666666667,2.2,4680944198.87187,19173691289400,5309748843.05314,26.5122334315842,10195286366200,30.5432948746479,6130829741.47395,25112590925400,6245254559.19812,21.2262496739184,13849722847100,40.0038395384482,-1449885542.60208,-5938899636000,-3654436480900,-9.46054466380028,2196.87252729123,7423202467.73547,30406299765200,6677322374.93948,3.57036679757724,9770487820300,48.4366085673273,9.62605733706367,9.62605733706367
